0.0000	1.1508	0.3218	0.8222	0.8309	1.0177	1.2634	1.1049	
1.9386	0.6905	2.2523	0.4111	0.1899	1.5031	0.2597	1.2277	
0.0000	0.3946	0.1609	0.6166	1.3175	0.7515	1.2130	0.2455	
0.9693	1.5783	0.6435	0.6166	0.3205	0.6419	0.1666	0.9822	
0.3231	0.5261	0.9653	0.5139	0.0712	0.4540	2.9492	0.4911	
0.3231	1.7427	0.0000	1.7471	0.9021	1.8318	0.8720	0.4911	
0.0000	0.4932	0.0000	0.3083	0.7715	0.7046	0.2984	0.9822	
0.9693	2.3016	0.9653	0.5139	0.0593	2.2859	0.0775	0.1228	
0.6462	0.8878	0.1609	0.4111	0.1424	0.9394	0.7363	0.4911	
0.3231	0.5919	3.8612	0.3083	0.6766	1.8475	0.3100	0.9822	
2.5848	0.7891	0.9653	0.4111	0.6884	1.2995	0.9068	0.2455	
1.2924	0.1644	0.9653	0.3083	0.6172	0.7985	1.9377	0.8594	
0.0000	0.2302	2.8959	1.2333	0.3324	1.8318	0.2597	0.9822	
1.2924	0.0658	0.3218	0.4111	2.4927	0.3444	0.1085	0.4911	
0.3231	1.5783	0.1609	0.7194	0.3798	0.8298	0.6046	0.8594	
0.6462	1.7427	0.4826	2.4665	0.8428	0.6106	1.2634	2.2099	
0.3231	0.4932	0.0000	0.3083	0.6172	0.5793	0.3604	1.4733	
1.2924	1.7427	4.3438	1.4388	1.0208	0.4540	0.7673	1.4733	
2.2617	0.7234	0.8044	0.4111	0.5816	1.2212	0.1666	1.1049	
2.2617	0.9535	0.6435	0.5139	0.1899	0.9394	2.3020	0.7366	
0.9693	0.3946	0.9653	1.8499	1.1276	0.9864	0.1473	1.3505	
2.2617	1.3481	0.3218	0.3083	0.8902	0.3444	1.7672	1.4733	
1.6155	0.0986	0.0000	2.0554	0.2730	0.4540	2.7244	1.5960	
0.3231	0.5919	2.2523	0.4111	1.1870	0.6576	0.0465	1.2277	
1.2924	1.6769	1.6088	1.4388	0.1424	0.4227	1.6432	1.8416	
1.6155	0.0329	0.8044	0.1028	0.3324	0.0939	2.6663	0.4911	
0.9693	2.3016	2.8959	1.3360	0.5341	0.6889	1.9532	1.3505	
0.3231	1.7427	1.4479	0.4111	1.3175	1.8005	0.4108	1.4733	
0.6462	0.6905	3.3785	1.3360	0.4036	1.5031	1.2479	0.3683	
0.0000	0.0329	0.9653	0.9249	0.1424	2.3798	0.7363	0.9822	
3.8772	2.0386	2.5741	0.7194	0.6766	3.0218	0.0969	1.2277	
0.0000	0.6247	0.0000	0.2055	0.7241	1.4874	0.5387	0.4911	
2.2617	1.2166	0.4826	1.6444	1.5905	2.2859	2.7244	0.4911	
1.2924	1.3481	0.3218	0.3083	4.3325	1.2525	0.6046	0.8594	
2.2617	0.4603	3.3785	2.0554	0.2374	1.2056	0.5736	0.2455	
1.9386	0.3946	0.3218	0.8222	0.0000	1.7222	1.6432	0.7366	
0.0000	0.3617	0.1609	0.7194	0.8665	3.0218	1.7129	1.1049	
0.0000	1.2166	4.3438	1.5416	0.3798	0.9864	0.6046	1.5960	
0.0000	0.5919	1.4479	1.5416	0.0831	0.6106	2.6663	0.8594	
0.9693	0.5261	0.4826	1.4388	0.0000	1.2995	1.9726	0.3683	
0.0000	0.7563	3.0568	0.1028	0.4154	0.3131	0.0775	0.4911	
1.9386	0.3617	0.9653	0.6166	0.4273	0.1096	2.0346	1.3505	
0.3231	0.0329	0.0000	0.9249	1.0445	2.6460	0.1124	1.1049	
0.0000	0.6247	0.4826	0.9249	0.8902	0.7828	0.2480	0.3683	
2.2617	0.7563	1.4479	0.9249	0.7953	1.5031	0.3139	1.2277	
0.0000	2.6962	0.8044	0.6166	0.6884	1.2056	2.4570	1.5960	
0.3231	1.3810	0.1609	0.7194	0.4392	1.2525	0.9882	1.5960	
3.2310	0.9864	3.3785	0.5139	0.1424	2.1606	2.0656	1.3505	
0.0000	0.9864	0.6435	0.1028	0.0712	0.9081	0.5736	0.8594	
0.6462	1.7756	0.3218	1.4388	0.5816	0.0157	0.2984	0.8594	
0.9693	0.4274	0.4826	0.1028	2.0060	0.7828	1.2750	0.2455	
1.9386	0.3617	0.9653	1.1305	0.2374	0.4854	0.1666	0.0000	
3.5541	0.6247	4.1829	2.7748	4.7716	1.1273	0.2907	0.4911	
2.5848	2.6962	0.9653	0.7194	0.2374	0.0470	1.6122	0.3683	
0.6462	0.8878	0.3218	0.9249	0.3798	1.3308	0.3100	0.3683	
3.5541	1.3481	0.0000	0.2055	0.3561	0.7985	0.1124	1.8416	
0.3231	1.7427	0.6435	0.4111	0.2967	0.6576	2.9492	0.8594	
0.0000	0.0000	0.1609	1.2333	1.1276	0.4854	1.6664	1.2277	
0.0000	0.6905	0.6435	1.4388	0.3561	1.8475	0.9068	3.6831	
1.6155	0.5919	3.2176	1.6444	0.1780	0.5793	1.4649	0.1228	
0.0000	0.4932	0.9653	0.8222	0.8428	0.4854	0.2325	1.2277	
2.2617	0.9535	2.2523	0.4111	0.5697	3.0218	1.2634	1.3505	
0.6462	0.6576	0.9653	0.4111	0.3086	0.6106	0.6782	0.6139	
0.0000	1.3152	0.0000	0.6166	0.0475	1.5031	0.1783	1.4733	
0.3231	0.5919	0.6435	1.0277	2.0060	0.5480	2.0656	1.3505	
0.6462	0.0000	1.7697	1.6444	0.0712	1.8318	0.1473	0.8594	
2.2617	1.5783	0.6435	0.6166	0.1424	0.4540	1.9532	1.2277	
1.2924	0.3617	0.3218	1.1305	0.0831	0.4227	2.7128	0.6139	
0.3231	0.1644	1.6088	1.4388	0.4154	0.7985	0.5658	0.0000	
0.9693	0.4274	3.5394	0.2055	0.5697	1.4404	1.7129	1.2277	
3.8772	1.5783	0.0000	0.8222	0.1780	0.6106	0.1511	0.7366	
0.0000	1.3481	0.6435	0.4111	0.0475	0.2505	1.9338	0.6139	
