0.9364	1.2202	1.5664	1.2090	0.7188	1.4185	1.4728	1.8900	
0.4335	0.9135	1.6184	1.0215	1.3739	1.0586	2.5505	0.5180	
1.7873	0.7244	0.3941	0.9497	0.8591	0.8668	2.4387	1.4222	
0.4569	0.9950	0.4376	1.1834	0.7577	1.6840	1.7207	1.1660	
1.4947	1.1548	1.0574	1.4322	1.5059	2.0091	2.4973	1.1582	
0.4792	0.8179	1.7072	0.6909	0.5918	0.7128	0.4599	1.0345	
1.5630	0.5955	1.3632	1.2073	1.4336	1.1892	1.0164	0.6901	
1.6601	0.8681	1.6200	1.1352	0.5574	0.8294	0.9517	1.0717	
1.4947	0.9775	2.1428	0.9374	1.3995	1.3217	1.5647	0.9138	
2.1432	0.8788	1.4780	0.5795	0.5667	0.7519	0.8803	0.8559	
0.5210	1.2295	2.3688	1.1136	1.2616	0.7173	2.1814	2.1137	
1.1099	1.0758	1.4263	0.7031	0.1832	1.1584	1.3987	2.2336	
1.6155	0.7757	2.8381	1.1518	0.7077	1.3987	2.0242	1.0109	
0.9139	1.0986	0.4663	1.2350	1.3411	1.1073	1.0793	1.0403	
1.9865	1.1861	3.2393	1.5855	0.7999	0.8465	0.3526	0.8524	
0.9252	1.4635	0.7546	0.8222	0.9219	1.7543	0.6200	1.2970	
0.2043	1.1678	2.6249	0.9042	0.8499	0.5788	0.7944	0.7706	
1.6025	0.8300	3.0635	0.8437	0.5160	1.8228	1.1335	1.8940	
1.7158	0.9647	1.6008	0.7510	1.0291	1.2009	1.9841	0.9366	
0.3823	1.3168	0.4435	1.2082	1.2860	0.7924	0.9240	0.7647	
1.4736	1.6441	0.9072	1.2134	0.7287	1.5842	2.6521	0.9974	
2.1866	0.3935	0.7580	1.1673	0.6519	1.6420	2.2361	1.6195	
0.7781	0.7852	2.4526	1.0091	0.6835	1.1981	1.4606	1.0198	
0.8425	1.4476	1.5109	1.1834	0.9335	0.7037	0.9892	0.8887	
1.6913	0.8239	1.1285	1.5006	2.0716	1.2556	1.6498	1.4244	
0.7781	0.8140	2.3754	0.7552	0.4159	0.9590	1.2797	1.0272	
1.4009	0.8456	0.8870	1.0390	0.6935	2.0003	1.0338	0.3724	
1.6348	1.1494	2.0815	1.3872	0.3251	1.3515	1.2861	1.1569	
1.5016	0.7468	2.3147	0.5850	0.6947	1.3837	1.2216	2.0091	
1.5086	1.3524	1.5991	0.9363	1.2837	1.2924	0.5598	1.0675	
1.7219	0.8758	0.4607	1.2229	1.0178	0.6260	1.0745	0.9171	
1.4593	0.5731	1.5347	0.6010	1.3773	1.2255	1.6931	0.6356	
2.1187	0.7222	0.9491	1.2579	0.7174	1.6670	1.5480	0.6496	
0.4792	0.8552	3.1428	1.2853	2.2652	1.0210	2.1012	1.0034	
1.1650	0.6881	2.7810	1.3024	0.4446	0.6268	0.8091	0.8272	
1.5360	1.1931	1.8512	1.0318	0.8690	1.1007	0.8762	1.2532	
1.8617	1.0345	1.9638	1.2853	0.7276	0.7208	1.7138	1.1049	
1.7697	0.6357	0.9839	1.3541	0.7821	0.7995	2.5080	1.0345	
1.9812	1.0501	0.8298	0.3845	0.6024	2.0090	1.1035	1.3154	
1.4593	0.9918	3.3793	0.6848	0.7357	0.9807	2.0248	1.2216	
0.9364	0.6018	0.7195	1.1745	1.9669	0.6436	1.3277	0.8524	
1.3400	1.3131	0.9891	1.1826	0.8515	0.8905	1.9390	1.1504	
0.4335	1.2713	0.5976	1.0017	0.5411	0.6104	1.0946	1.3836	
0.4335	0.8628	2.4872	1.1790	0.4743	0.7752	1.6186	0.8972	
0.7646	1.2865	1.3306	1.7228	0.1953	1.4790	1.2367	1.0432	
1.2089	1.4911	2.1210	0.5610	2.4999	2.4192	0.3379	0.8870	
0.3539	1.2899	2.0666	0.7881	0.4072	2.1257	2.5062	1.1049	
1.9493	0.6650	2.6660	0.7339	2.0466	0.5145	1.4493	1.0661	
1.3243	1.2213	1.5565	1.0049	2.3022	1.0803	1.7758	1.4671	
1.3005	0.6462	1.5631	0.9597	0.6252	1.4812	1.1739	0.8181	
0.9585	0.7211	1.8173	0.9996	0.7965	1.2606	1.2534	1.1686	
1.0420	1.1324	1.7223	0.5704	0.7666	1.5272	1.5393	1.6869	
1.3784	0.7912	1.7476	1.1407	1.5220	0.9315	1.0586	1.2399	
1.1650	0.8801	0.6475	1.0973	0.4852	0.8651	2.2081	0.8733	
1.8617	0.8126	2.5941	0.8157	0.6870	1.2691	1.3263	1.0940	
