0.4569	0.5162	1.5967	0.5291	0.7383	1.1356	1.3828	1.5842	
2.5131	0.8514	0.1138	1.1352	1.1785	0.7754	1.2267	0.7159	
1.8840	0.8801	3.2377	0.5291	1.0184	1.4602	2.2068	1.6766	
1.5993	1.1625	1.0488	2.0270	0.5603	1.2873	1.3558	2.0322	
0.7225	0.3676	1.0732	0.8989	0.4943	0.6607	0.8614	1.0597	
0.2285	0.8975	0.3218	2.0683	1.0781	1.2110	2.1866	1.2906	
1.0217	1.1184	0.6826	1.4388	0.3453	1.9173	2.9050	1.1808	
0.2285	0.8098	0.5688	0.8286	0.2328	0.9206	1.8829	0.8681	
0.9420	0.2599	0.5088	1.6476	0.4772	2.2577	0.2594	0.8004	
2.0562	0.6779	0.3413	1.4822	0.1765	3.0532	2.2507	1.4834	
0.4569	0.2325	1.3699	0.4111	0.1366	1.2140	0.6640	1.7876	
0.2285	1.3318	2.1882	0.2298	1.5527	1.0017	2.0289	0.4675	
0.2285	1.5283	0.5688	1.1830	1.0053	0.4030	1.2175	1.4733	
0.0000	0.2651	0.7963	1.0405	1.9046	1.6286	0.4652	0.6611	
0.0000	1.7060	0.7195	1.2691	0.8024	1.3400	0.4790	1.3560	
1.3322	1.7610	2.0508	1.2503	1.1435	1.4220	1.8625	0.5281	
2.5131	0.5882	0.5088	1.0803	0.3354	1.6250	1.6355	1.2906	
1.1423	0.9372	0.5088	1.2939	0.9820	0.7378	1.0752	1.0981	
0.2285	2.0137	0.5088	1.0803	1.4841	0.8335	1.3934	0.8004	
2.2961	0.9047	1.1204	0.6209	0.9330	0.6593	1.0413	1.4132	
0.6854	0.5580	1.1601	1.2418	1.3342	0.7238	2.8121	0.6320	
1.5993	0.6260	0.6126	1.1740	0.5633	1.7293	2.1008	1.5359	
1.3708	0.6564	0.8885	1.0925	0.7524	2.3005	2.0208	1.0124	
1.1423	0.4472	2.7515	1.5654	0.3357	1.2526	0.6499	2.1755	
2.3299	0.9670	0.5088	0.5859	0.6392	2.1381	2.1572	0.1736	
2.5131	1.2137	3.4543	0.6894	0.1730	0.5324	0.6293	1.4132	
0.2285	1.5061	0.6633	1.0328	0.4992	1.2566	0.5635	1.0454	
1.1423	0.7098	1.2093	1.7577	1.7782	1.5284	0.7030	0.7159	
0.3231	1.2190	1.1204	0.6251	0.2753	0.7130	2.5942	1.2060	
1.3708	0.1986	1.3315	0.7267	0.7591	1.5669	0.4652	1.2060	
2.4713	1.1314	0.7963	1.0803	0.7095	1.4175	1.1408	1.3560	
0.4569	0.5019	0.8203	0.8286	0.4336	1.7647	1.5692	2.4447	
0.8238	0.3953	2.9578	1.3788	0.3542	0.5685	0.7316	1.9275	
2.4286	0.6460	2.4558	1.4315	0.4539	1.3518	1.1727	0.6139	
0.6462	0.1917	1.1433	0.9447	0.1699	0.4605	1.7379	1.1647	
2.2617	0.4159	1.1376	0.5087	0.9335	2.2593	0.4452	1.1286	
1.3708	0.9870	0.5801	0.5993	1.7629	0.7066	2.1189	1.0561	
2.5543	0.4568	0.9172	1.3654	0.9749	1.2035	0.6262	1.5626	
0.2285	0.6325	0.7631	2.1125	0.2768	1.5454	1.1267	0.6139	
2.3522	2.1420	0.3413	0.8475	0.6148	0.5801	1.7629	0.4427	
0.0000	1.0320	2.4846	0.6894	0.1366	1.2340	2.0521	1.0981	
0.6854	0.8789	2.3998	1.2182	0.0839	2.4761	1.7121	1.4132	
0.2285	0.6514	2.4558	1.0803	0.6541	0.6455	1.3696	1.6148	
0.2285	0.8972	0.4690	0.1625	0.4894	0.9384	2.0969	1.0878	
0.0000	0.7098	0.6126	1.1490	0.3082	0.7469	0.4348	1.5161	
1.6475	0.8878	0.5688	0.7411	0.7989	1.1634	2.2687	1.0454	
2.2961	0.6658	3.1051	0.8027	0.3107	2.2756	1.2844	1.9177	
0.0000	0.4838	2.3998	0.9884	0.7762	2.3166	0.8941	1.2338	
1.4450	0.7162	2.9578	0.5859	3.4248	0.8244	1.0428	2.7739	
0.9139	1.2823	0.6633	0.8125	1.4168	0.3224	0.7587	0.8190	
0.4569	0.4702	0.7631	1.0277	0.6353	1.6946	1.5409	1.5186	
1.6475	1.2804	0.7631	0.9106	0.6232	0.8624	1.6191	1.6766	
0.7225	2.1741	0.6920	1.7978	0.3151	0.8768	0.4652	1.0561	
1.5993	1.1278	1.8343	0.8989	1.7639	0.9808	2.0968	1.1808	
0.7225	2.1940	0.3218	0.5240	0.3538	0.6041	1.4701	1.0981	
0.0000	0.4472	0.6126	1.7335	0.1699	0.6097	0.5858	1.0597	
